1.49459	1.49005
1.50684	1.49432
1.49914	1.49402
1.49958	1.50029
1.49481	1.50397
1.49576	1.49558
1.49477	1.49707
1.49703	1.5055
1.49985	1.50341
1.49738	1.49612
1.49976	1.51076
1.50224	1.50053
1.49033	1.49459
1.50223	1.50041
1.49177	1.50463
1.49955	1.50724
1.49837	1.4971
1.49726	1.50278
1.50048	1.49116
1.50196	1.50087
1.50491	1.50382
1.49948	1.50306
1.5014	1.49753
1.4975	1.4959
1.50218	1.49906
1.49764	1.50852
1.49526	1.49492
1.50392	1.50291
1.50334	1.5018
1.50478	1.49456
1.50267	1.4982
1.49845	1.49454
1.4984	1.49585
1.49294	1.5093
1.49871	1.50212
1.49898	1.49615
1.50115	1.50567
1.50554	1.50791
1.49343	1.49914
1.50157	1.49417
1.49892	1.5015
1.49444	1.50179
1.49423	1.50656
1.49616	1.49998
1.50066	1.49376
1.50699	1.48884
1.50425	1.50168
1.49667	1.50189
1.50025	1.50215
1.5024	1.49993
1.50164	1.499
1.50077	1.49566
1.50158	1.49878
1.49888	1.49671
1.5046	1.49435
1.50193	1.4997
1.49218	1.49985
1.50099	1.50321
1.50646	1.49822
1.49963	1.51073
1.49377	1.50123
1.50798	1.5006
1.49178	1.50549
1.49317	1.48986
1.49084	1.50881
1.50136	1.50238
1.50109	1.49528
1.50228	1.49838
1.49399	1.50257
1.50777	1.49294
1.49896	1.49695
1.49403	1.49776
1.49264	1.50296
1.4982	1.49143
1.49978	1.49101
1.50586	1.50532
1.49397	1.4981
1.50068	1.50184
1.49748	1.49495
1.50765	1.49716
1.49764	1.49487
1.49481	1.48859
1.50081	1.50259
1.49992	1.49819
1.50982	1.4981
1.50947	1.50571
1.50093	1.50781
1.50628	1.49713
1.49762	1.49568
1.50157	1.49781
1.49845	1.49131
1.49888	1.50268
1.50627	1.49355
1.50151	1.49528
1.49087	1.50258
1.49828	1.49606
1.49713	1.50389
1.501	1.49892
1.50409	1.49983
1.50114	1.48987
